"id","title","institution","grant_type","coinvestigators","subpanel","budget","duration"
"2011/01/B/ST10/07367","Rekonstrukcja paleoklimatyczna ostatnich 15 tysięcy lat w świetle analiz rocznie laminowanych osadów Jeziora Czechowskiego (Bory Tucholskie)","Instytut Geografii i Przestrzennego Zagospodarowania im. S. Leszczyckiego PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 11","ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:","Przyznana kwota: 451 896 PLN","Czas trwania projektu: 30 miesięcy"
"2011/03/B/HS3/00357","Pakt Trzech. Studium z dziejów niemieckiej ""polityki sojuszy"" 1939-1941/42.","Instytut Zachodni - Instytut Naukowo-Badawczy im. Zygmunta Wojciechowskiego","Konkurs: OPUS 2  - ogłoszony 2011-09-15","Liczba wykonawców projektu: 1","HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:","Przyznana kwota: 48 950 PLN","Czas trwania projektu: 24 miesięcy"
"2011/01/B/ST10/07405","Wiek i paleośrodowisko najmłodszych osadów serii wierchowej w Tatrach i ich relacja do oceanicznych beztlenowych zdarzeń w późnej kredzie","Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie, Wydział Geograficzno-Biologiczny","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:","Przyznana kwota: 249 200 PLN","Czas trwania projektu: 30 miesięcy"
"2011/01/B/ST2/00381","Indukowane polem laserowym procesy kreacji par w elektrodynamice kwantowej","Uniwersytet Warszawski, Wydział Fizyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 2","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 72 800 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST10/07550","Bilans absorpcji i emisji gazów cieplarnianych (metanu, dwutlenku węgla i pary wodnej) na obszarach bagiennych (studium Biebrzańskiego Parku Narodowego)","Uniwersytet Łódzki, Wydział Nauk Geograficznych, Katedra Meteorologii i Klimatologii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:","Przyznana kwota: 680 520 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST4/00442","Charakterystyka elektrochemiczna termodynamicznych i kinetycznych aspektów procesu absorpcji wodoru w dwu- i trójskładnikowych stopach palladu","Uniwersytet Warszawski, Wydział Chemii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST4   - Chemia analityczna i fizyczna: chemia analityczna, metody teoretyczne w chemii, chemia fizyczna/fizyka chemiczna, m.in.:","Przyznana kwota: 379 600 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST10/07591","Sedymentologiczno-tektoniczna ewolucja basenu Orawsko-Nowotarskiego i jej relacja do neogeńskiej ewolucji Karpat wewnętrznych","Uniwersytet Warszawski, Wydział Geologii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:","Przyznana kwota: 292 554 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST5/00978","Fosforanowe szkła i materiały szklano-ceramiczne domieszkowane jonami ziem rzadkich dla widzialnej i podczerwonej optoelektroniki","Uniwersytet Śląski w Katowicach, Wydział Matematyki, Fizyki i Chemii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 12","ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:","Przyznana kwota: 356 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST10/07615","Ekspansja gatunków drzew obcego pochodzenia w lasach południowej Polski","Uniwersytet Rolniczy im. Hugona Kołłątaja w Krakowie, Wydział Leśny","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:","Przyznana kwota: 85 400 PLN","Czas trwania projektu: 11 miesięcy"
"2011/01/B/ST10/07697","Rtęć w środowisku morskim na tle anomalii pogodowych","Uniwersytet Gdański, Wydział Oceanografii i Geografii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 14","ST10   - Nauki o Ziemi: geografia fizyczna, geologia, geofizyka, meteorologia, oceanologia, klimatologia, ekologia, globalne zmiany środowiska, cykle biogeochemiczne, zarządzanie zasobami naturalnymi, m.in.:","Przyznana kwota: 730 050 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST3/05691","Hydrodynamika płynów złożonych","Instytut Podstawowych Problemów Techniki PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST3   - Fizyka fazy skondensowanej: struktura, własności elektronowe, płyny, nano-nauka, m.in.:","Przyznana kwota: 214 500 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST8/03974","Nanokompozytowe powłoki Ni-W/ZrO2 otrzymywane metodą elektrochemiczną jako alternatywa dla toksycznych powłok chromowych - wytwarzanie, charakterystyka i właściwości użytkowe.","INSTYTUT METALURGII I INŻYNIERII MATERIAŁOWEJ PAN IM.A. KRUPKOWSKIEGO","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 312 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST1/01179","Efektywne algorytmy równoległe rozwiązywania równań różniczkowych cząstkowych","Uniwersytet Warszawski, Wydział Matematyki, Informatyki i Mechaniki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 3","ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:","Przyznana kwota: 338 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/03/B/ST8/06004","Wykorzystanie algorytmów inspirowanych biologicznie w rozwiązywaniu odwrotnych zagadnień krzepnięcia metali i ich stopów","Politechnika Śląska, Wydział Matematyki Stosowanej","Konkurs: OPUS 2  - ogłoszony 2011-09-15","Liczba wykonawców projektu: 2","ST8   - Inżynieria procesów i produkcji: modelowanie, projektowanie, sterowanie, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 97 500 PLN","Czas trwania projektu: 24 miesięcy"
"2011/01/B/ST1/01197","Dyfuzja anizotropowa w ewolucji powierzchni swobodnych","Uniwersytet Warszawski, Wydział Matematyki, Informatyki i Mechaniki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:","Przyznana kwota: 553 200 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST2/00431","Poszukiwanie jąder mezonowych helu","Uniwersytet Jagielloński, Wydział Fizyki, Astronomii i Informatyki Stosowanej","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 179 890 PLN","Czas trwania projektu: 24 miesięcy"
"2011/01/B/ST5/03900","Fluorescencyjne sensory i transportery anionów na bazie szkieletu 1,8-diaminokarbazolu","Uniwersytet Warszawski, Wydział Chemii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:","Przyznana kwota: 354 600 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST7/06564","Wytwarzanie i charakteryzacja podzespołów biernych na potrzeby elektroniki nisko- i wysokotemperaturowej","POLITECHNIKA WROCŁAWSKA, Wydział Elektroniki Mikrosystemów i Fotoniki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 11","ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:","Przyznana kwota: 1 230 800 PLN","Czas trwania projektu: 36 miesięcy"
"2012/05/B/HS4/02213","Metodyka oceny jakości obsługi pacjenta w zintegrowanej opiece zdrowotnej","Uniwersytet Szczeciński, Wydział Nauk Ekonomicznych i Zarządzania","Konkurs: OPUS 3  - ogłoszony 2012-03-15","Liczba wykonawców projektu: 1","HS4   - Jednostka, instytucje, rynki: ekonomia, finanse, zarządzanie, demografia, m.in.:","Przyznana kwota: 117 880 PLN","Czas trwania projektu: 24 miesięcy"
"2011/01/B/ST7/06544","Nowe algorytmy warstwy fizycznej i warstwy MAC w systemach transmisji między pojazdami (V2V) oraz między pojazdem a infrastrukturą drogową (V2I)","Politechnika Poznańska, Wydział Elektroniki i Telekomunikacji","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:","Przyznana kwota: 597 500 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST1/03875","Metryczna teoria osobliwości i jej zastosowania","Wydział Matematyki i Informatyki Uniwersytetu Jagiellońskiego","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:","Przyznana kwota: 244 790 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST8/07257","Reaktor do prowadzenia procesów rozkładu zanieczyszczeń ciekłych w plazmie nierównowagowej wyładowania ślizgowego","POLITECHNIKA WARSZAWSKA","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 10","ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 400 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST5/06582","Synteza i badanie funkcjonalizowanych rodników werdazylowych jako materiałów o nowych właściwościach","Uniwersytet Łódzki, Wydział Chemii","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","ST5   - Synteza i materiały: otrzymywanie materiałów, związki struktury z właściwościami, nowoczesne materiały o założonych właściwościach, architektura (makro)molekularna, chemia organiczna, chemia nieorganiczna, m.in.:","Przyznana kwota: 296 260 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST1/03994","Podstawowe zagadnienia teorii informacji kwantowej oraz dyskryminacji stanów i operacji kwantowych","Uniwersytet Łódzki, Wydział Matematyki i Informatyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 6","ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:","Przyznana kwota: 288 450 PLN","Czas trwania projektu: 36 miesięcy"
"2011/03/B/HS3/02039","Rada Wychowania Publicznego w Królestwie Polskim w latach 1833-1867. Protokoły posiedzeń.","Uniwersytet Jana Kochanowskiego w Kielcach, Wydział Humanistyczny","Konkurs: OPUS 2  - ogłoszony 2011-09-15","Liczba wykonawców projektu: 3","HS3   - Wiedza o przeszłości: historia, archeologia, etnologia, antropologia kulturowa, m.in.:","Przyznana kwota: 139 231 PLN","Czas trwania projektu: 24 miesięcy"
"2011/01/B/ST1/05011","Topologiczne grupy kwantowe i kwantowe rodziny odwzorowań","Uniwersytet Warszawski, Wydział Fizyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:","Przyznana kwota: 223 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST6/07385","Nawigacja robota mobilnego uwzględniająca informację semantyczną","Politechnika Warszawska, Wydział Mechatroniki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST6   - Informatyka i technologie informacyjne: technologie i systemy informacyjne, informatyka, obliczenia naukowe, systemy inteligentne, m.in.:","Przyznana kwota: 592 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST1/06474","Współczynniki homologii cyklicznych i geometria nieprzemienna C*-algebr i operatorów Diraca","INSTYTUT MATEMATYCZNY PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 7","ST1   - Nauki matematyczne: wszystkie dziedziny matematyki, teoretyczne oraz stosowane a także podstawy matematyczne informatyki, fizyka matematyczna i statystyka matematyczna, m.in.:","Przyznana kwota: 429 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST8/07441","Wyboczenie dynamiczne konstrukcji płytowych z materiałów gradientowych poddanych termo-mechanicznym impulsom obciążenia","Politechnika Łódzka, Wydział Mechaniczny, Katedra Wytrzymałości Materiałów i Konstrukcji","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 4","ST8   - Inżynieria procesów i produkcji: projektowanie wyrobów, projektowanie i sterowanie procesami produkcji, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 474 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST3/05685","Kwantowe zjawiska emergentne w monokryształach wypełnionych skutterudytów arsenowych","INSTYTUT NISKICH TEMPERATUR I BADAŃ STRUKTURALNYCH PAN","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST3   - Fizyka fazy skondensowanej: struktura, własności elektronowe, płyny, nano-nauka, m.in.:","Przyznana kwota: 598 000 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST7/06578","Metody zwiększenia przepływności w sieciach WLAN ponad 1 Gb/s","Politechnika Poznańska, Wydział Elektroniki i Telekomunikacji","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST7   - Inżynieria systemów i komunikacji: elektronika, komunikacja, optoelektronika, m.in.:","Przyznana kwota: 585 900 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST2/00495","Od molekularnej rotacji do splątania atomów: wiązka naddźwiękowa a testy nierówności Bella dla atomów","Uniwersytet Jagielloński, Wydział Fizyki, Astronomii i Informatyki Stosowanej","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 399 124 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST2/01943","Spektroskopia nuklidów dalekich od stabilności przy użyciu komory jonizacyjnej z odczytem optycznym","Uniwersytet Warszawski, Wydział Fizyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 9","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 238 850 PLN","Czas trwania projektu: 30 miesięcy"
"2011/01/B/ST2/02030","Reaktywne zderzenia zimnych cząsteczek polarnych w pułapkach","Uniwersytet Warszawski, Wydział Fizyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 5","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 212 700 PLN","Czas trwania projektu: 36 miesięcy"
"2011/01/B/ST2/02053","Dynamika i kontrola kwantowa w materii miękkiej","Uniwersytet Warszawski, Wydział Fizyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 749 700 PLN","Czas trwania projektu: 36 miesięcy"
"2011/03/B/ST8/05970","Badanie niestabilności i kryteriów ewolucji płaszczyzny Kirkendalla w układach dwu i wieloskładnikowych.","Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie, Wydział Inżynierii Materiałowej i Ceramiki","Konkurs: OPUS 2  - ogłoszony 2011-09-15","Liczba wykonawców projektu: 4","ST8   - Inżynieria procesów i produkcji: modelowanie, projektowanie, sterowanie, konstrukcje i procesy budowlane, inżynieria materiałowa, systemy energetyczne, m.in.:","Przyznana kwota: 344 500 PLN","Czas trwania projektu: 30 miesięcy"
"2011/01/B/ST2/03483","Femtoskopia korelacyjna zderzeń protonów i ciężkich jonów w eksperymencie ALICE na zderzaczu LHC w CERN","Politechnika Warszawska, Wydział Fizyki","Konkurs: OPUS 1  - ogłoszony 2011-03-15","Liczba wykonawców projektu: 8","ST2   - Podstawowe składniki materii: fizyka cząstek elementarnych, jądrowa, plazmy, atomowa, molekularna, gazów i optyczna, m.in.:","Przyznana kwota: 407 600 PLN","Czas trwania projektu: 36 miesięcy"
